RowID,Date,Year,IndicatorName,IndicatorValue
Inmates in Orleans Parish Prison (daily)8-28-2011,08/28/2011,2011,Inmates in Orleans Parish Prison (daily),3068
Inmates in Orleans Parish Prison (daily)8-29-2011,08/29/2011,2011,Inmates in Orleans Parish Prison (daily),3131
Inmates in Orleans Parish Prison (daily)8-30-2011,08/30/2011,2011,Inmates in Orleans Parish Prison (daily),3151
Inmates in Orleans Parish Prison (daily)8-31-2011,08/31/2011,2011,Inmates in Orleans Parish Prison (daily),3090
Inmates in Orleans Parish Prison (daily)9-1-2011,09/01/2011,2011,Inmates in Orleans Parish Prison (daily),3097
Inmates in Orleans Parish Prison (daily)9-2-2011,09/02/2011,2011,Inmates in Orleans Parish Prison (daily),3052
Inmates in Orleans Parish Prison (daily)9-3-2011,09/03/2011,2011,Inmates in Orleans Parish Prison (daily),3002
Inmates in Orleans Parish Prison (daily)9-4-2011,09/04/2011,2011,Inmates in Orleans Parish Prison (daily),3000
Inmates in Orleans Parish Prison (daily)9-5-2011,09/05/2011,2011,Inmates in Orleans Parish Prison (daily),3004
Inmates in Orleans Parish Prison (daily)9-6-2011,09/06/2011,2011,Inmates in Orleans Parish Prison (daily),3054
Inmates in Orleans Parish Prison (daily)9-7-2011,09/07/2011,2011,Inmates in Orleans Parish Prison (daily),3066
Inmates in Orleans Parish Prison (daily)9-8-2011,09/08/2011,2011,Inmates in Orleans Parish Prison (daily),3059
Inmates in Orleans Parish Prison (daily)9-9-2011,09/09/2011,2011,Inmates in Orleans Parish Prison (daily),3066
Inmates in Orleans Parish Prison (daily)9-10-2011,09/10/2011,2011,Inmates in Orleans Parish Prison (daily),3055
Inmates in Orleans Parish Prison (daily)9-11-2011,09/11/2011,2011,Inmates in Orleans Parish Prison (daily),3089
Inmates in Orleans Parish Prison (daily)9-12-2011,09/12/2011,2011,Inmates in Orleans Parish Prison (daily),3109
Inmates in Orleans Parish Prison (daily)9-13-2011,09/13/2011,2011,Inmates in Orleans Parish Prison (daily),3108
Inmates in Orleans Parish Prison (daily)9-14-2011,09/14/2011,2011,Inmates in Orleans Parish Prison (daily),3061
Inmates in Orleans Parish Prison (daily)9-15-2011,09/15/2011,2011,Inmates in Orleans Parish Prison (daily),3061
Inmates in Orleans Parish Prison (daily)9-16-2011,09/16/2011,2011,Inmates in Orleans Parish Prison (daily),3075
Inmates in Orleans Parish Prison (daily)9-17-2011,09/17/2011,2011,Inmates in Orleans Parish Prison (daily),3076
Inmates in Orleans Parish Prison (daily)9-18-2011,09/18/2011,2011,Inmates in Orleans Parish Prison (daily),3098
Inmates in Orleans Parish Prison (daily)9-19-2011,09/19/2011,2011,Inmates in Orleans Parish Prison (daily),3106
Inmates in Orleans Parish Prison (daily)9-20-2011,09/20/2011,2011,Inmates in Orleans Parish Prison (daily),3114
Inmates in Orleans Parish Prison (daily)9-21-2011,09/21/2011,2011,Inmates in Orleans Parish Prison (daily),3100
Inmates in Orleans Parish Prison (daily)9-22-2011,09/22/2011,2011,Inmates in Orleans Parish Prison (daily),3100
Inmates in Orleans Parish Prison (daily)9-23-2011,09/23/2011,2011,Inmates in Orleans Parish Prison (daily),3092
Inmates in Orleans Parish Prison (daily)9-24-2011,09/24/2011,2011,Inmates in Orleans Parish Prison (daily),3092
Inmates in Orleans Parish Prison (daily)9-25-2011,09/25/2011,2011,Inmates in Orleans Parish Prison (daily),3102
Inmates in Orleans Parish Prison (daily)9-26-2011,09/26/2011,2011,Inmates in Orleans Parish Prison (daily),3105
Inmates in Orleans Parish Prison (daily)9-27-2011,09/27/2011,2011,Inmates in Orleans Parish Prison (daily),3064
Inmates in Orleans Parish Prison (daily)9-28-2011,09/28/2011,2011,Inmates in Orleans Parish Prison (daily),2998
Inmates in Orleans Parish Prison (daily)9-29-2011,09/29/2011,2011,Inmates in Orleans Parish Prison (daily),3012
Inmates in Orleans Parish Prison (daily)9-30-2011,09/30/2011,2011,Inmates in Orleans Parish Prison (daily),3039
Inmates in Orleans Parish Prison (daily)10-1-2011,10/01/2011,2011,Inmates in Orleans Parish Prison (daily),3056
Inmates in Orleans Parish Prison (daily)10-2-2011,10/02/2011,2011,Inmates in Orleans Parish Prison (daily),3021
Inmates in Orleans Parish Prison (daily)10-3-2011,10/03/2011,2011,Inmates in Orleans Parish Prison (daily),3050
Inmates in Orleans Parish Prison (daily)10-4-2011,10/04/2011,2011,Inmates in Orleans Parish Prison (daily),3035
Inmates in Orleans Parish Prison (daily)10-5-2011,10/05/2011,2011,Inmates in Orleans Parish Prison (daily),2970
Inmates in Orleans Parish Prison (daily)10-6-2011,10/06/2011,2011,Inmates in Orleans Parish Prison (daily),2965
Inmates in Orleans Parish Prison (daily)10-7-2011,10/07/2011,2011,Inmates in Orleans Parish Prison (daily),2982
Inmates in Orleans Parish Prison (daily)10-8-2011,10/08/2011,2011,Inmates in Orleans Parish Prison (daily),2984
Inmates in Orleans Parish Prison (daily)10-9-2011,10/09/2011,2011,Inmates in Orleans Parish Prison (daily),2994
Inmates in Orleans Parish Prison (daily)10-10-2011,10/10/2011,2011,Inmates in Orleans Parish Prison (daily),3020
Inmates in Orleans Parish Prison (daily)10-11-2011,10/11/2011,2011,Inmates in Orleans Parish Prison (daily),3038
Inmates in Orleans Parish Prison (daily)10-12-2011,10/12/2011,2011,Inmates in Orleans Parish Prison (daily),3038
Inmates in Orleans Parish Prison (daily)10-13-2011,10/13/2011,2011,Inmates in Orleans Parish Prison (daily),3026
Inmates in Orleans Parish Prison (daily)10-14-2011,10/14/2011,2011,Inmates in Orleans Parish Prison (daily),3003
Inmates in Orleans Parish Prison (daily)10-15-2011,10/15/2011,2011,Inmates in Orleans Parish Prison (daily),2982
Inmates in Orleans Parish Prison (daily)10-16-2011,10/16/2011,2011,Inmates in Orleans Parish Prison (daily),2986
Inmates in Orleans Parish Prison (daily)10-17-2011,10/17/2011,2011,Inmates in Orleans Parish Prison (daily),3051
Inmates in Orleans Parish Prison (daily)10-18-2011,10/18/2011,2011,Inmates in Orleans Parish Prison (daily),3050
Inmates in Orleans Parish Prison (daily)10-19-2011,10/19/2011,2011,Inmates in Orleans Parish Prison (daily),3010
Inmates in Orleans Parish Prison (daily)10-20-2011,10/20/2011,2011,Inmates in Orleans Parish Prison (daily),2998
Inmates in Orleans Parish Prison (daily)10-21-2011,10/21/2011,2011,Inmates in Orleans Parish Prison (daily),3019
Inmates in Orleans Parish Prison (daily)10-22-2011,10/22/2011,2011,Inmates in Orleans Parish Prison (daily),3000
Inmates in Orleans Parish Prison (daily)10-23-2011,10/23/2011,2011,Inmates in Orleans Parish Prison (daily),3005
Inmates in Orleans Parish Prison (daily)10-24-2011,10/24/2011,2011,Inmates in Orleans Parish Prison (daily),3014
Inmates in Orleans Parish Prison (daily)10-25-2011,10/25/2011,2011,Inmates in Orleans Parish Prison (daily),3024
Inmates in Orleans Parish Prison (daily)10-26-2011,10/26/2011,2011,Inmates in Orleans Parish Prison (daily),2995
Inmates in Orleans Parish Prison (daily)10-27-2011,10/27/2011,2011,Inmates in Orleans Parish Prison (daily),3027
Inmates in Orleans Parish Prison (daily)10-28-2011,10/28/2011,2011,Inmates in Orleans Parish Prison (daily),3023
Inmates in Orleans Parish Prison (daily)10-29-2011,10/29/2011,2011,Inmates in Orleans Parish Prison (daily),3003
Inmates in Orleans Parish Prison (daily)10-30-2011,10/30/2011,2011,Inmates in Orleans Parish Prison (daily),3028
Inmates in Orleans Parish Prison (daily)10-31-2011,10/31/2011,2011,Inmates in Orleans Parish Prison (daily),3061
Inmates in Orleans Parish Prison (daily)11-1-2011,11/01/2011,2011,Inmates in Orleans Parish Prison (daily),3069
Inmates in Orleans Parish Prison (daily)11-2-2011,11/02/2011,2011,Inmates in Orleans Parish Prison (daily),3031
Inmates in Orleans Parish Prison (daily)11-3-2011,11/03/2011,2011,Inmates in Orleans Parish Prison (daily),2995
Inmates in Orleans Parish Prison (daily)11-4-2011,11/04/2011,2011,Inmates in Orleans Parish Prison (daily),2941
Inmates in Orleans Parish Prison (daily)11-5-2011,11/05/2011,2011,Inmates in Orleans Parish Prison (daily),2925
Inmates in Orleans Parish Prison (daily)11-6-2011,11/06/2011,2011,Inmates in Orleans Parish Prison (daily),2943
Inmates in Orleans Parish Prison (daily)11-7-2011,11/07/2011,2011,Inmates in Orleans Parish Prison (daily),2971
Inmates in Orleans Parish Prison (daily)11-8-2011,11/08/2011,2011,Inmates in Orleans Parish Prison (daily),2969
Inmates in Orleans Parish Prison (daily)11-9-2011,11/09/2011,2011,Inmates in Orleans Parish Prison (daily),2979
Inmates in Orleans Parish Prison (daily)11-10-2011,11/10/2011,2011,Inmates in Orleans Parish Prison (daily),2953
Inmates in Orleans Parish Prison (daily)11-11-2011,11/11/2011,2011,Inmates in Orleans Parish Prison (daily),2923
Inmates in Orleans Parish Prison (daily)11-12-2011,11/12/2011,2011,Inmates in Orleans Parish Prison (daily),2931
Inmates in Orleans Parish Prison (daily)11-13-2011,11/13/2011,2011,Inmates in Orleans Parish Prison (daily),2955
Inmates in Orleans Parish Prison (daily)11-14-2011,11/14/2011,2011,Inmates in Orleans Parish Prison (daily),2980
Inmates in Orleans Parish Prison (daily)11-15-2011,11/15/2011,2011,Inmates in Orleans Parish Prison (daily),2957
Inmates in Orleans Parish Prison (daily)11-16-2011,11/16/2011,2011,Inmates in Orleans Parish Prison (daily),2925
Inmates in Orleans Parish Prison (daily)11-17-2011,11/17/2011,2011,Inmates in Orleans Parish Prison (daily),2914
Inmates in Orleans Parish Prison (daily)11-18-2011,11/18/2011,2011,Inmates in Orleans Parish Prison (daily),2897
Inmates in Orleans Parish Prison (daily)11-19-2011,11/19/2011,2011,Inmates in Orleans Parish Prison (daily),2900
Inmates in Orleans Parish Prison (daily)11-20-2011,11/20/2011,2011,Inmates in Orleans Parish Prison (daily),2919
Inmates in Orleans Parish Prison (daily)11-21-2011,11/21/2011,2011,Inmates in Orleans Parish Prison (daily),2934
Inmates in Orleans Parish Prison (daily)11-22-2011,11/22/2011,2011,Inmates in Orleans Parish Prison (daily),2906
Inmates in Orleans Parish Prison (daily)11-23-2011,11/23/2011,2011,Inmates in Orleans Parish Prison (daily),2883
Inmates in Orleans Parish Prison (daily)11-24-2011,11/24/2011,2011,Inmates in Orleans Parish Prison (daily),2858
Inmates in Orleans Parish Prison (daily)11-25-2011,11/25/2011,2011,Inmates in Orleans Parish Prison (daily),2904
Inmates in Orleans Parish Prison (daily)11-26-2011,11/26/2011,2011,Inmates in Orleans Parish Prison (daily),2924
Inmates in Orleans Parish Prison (daily)11-27-2011,11/27/2011,2011,Inmates in Orleans Parish Prison (daily),2942
Inmates in Orleans Parish Prison (daily)11-28-2011,11/28/2011,2011,Inmates in Orleans Parish Prison (daily),2982
Inmates in Orleans Parish Prison (daily)11-29-2011,11/29/2011,2011,Inmates in Orleans Parish Prison (daily),2974
Inmates in Orleans Parish Prison (daily)11-30-2011,11/30/2011,2011,Inmates in Orleans Parish Prison (daily),2957
Inmates in Orleans Parish Prison (daily)12-1-2011,12/01/2011,2011,Inmates in Orleans Parish Prison (daily),2946
Inmates in Orleans Parish Prison (daily)12-2-2011,12/02/2011,2011,Inmates in Orleans Parish Prison (daily),2957
Inmates in Orleans Parish Prison (daily)12-3-2011,12/03/2011,2011,Inmates in Orleans Parish Prison (daily),2931
Inmates in Orleans Parish Prison (daily)12-4-2011,12/04/2011,2011,Inmates in Orleans Parish Prison (daily),2927
Inmates in Orleans Parish Prison (daily)12-5-2011,12/05/2011,2011,Inmates in Orleans Parish Prison (daily),2946
Inmates in Orleans Parish Prison (daily)12-6-2011,12/06/2011,2011,Inmates in Orleans Parish Prison (daily),2915
Inmates in Orleans Parish Prison (daily)12-7-2011,12/07/2011,2011,Inmates in Orleans Parish Prison (daily),2889
Inmates in Orleans Parish Prison (daily)12-8-2011,12/08/2011,2011,Inmates in Orleans Parish Prison (daily),2908
Inmates in Orleans Parish Prison (daily)12-9-2011,12/09/2011,2011,Inmates in Orleans Parish Prison (daily),2927
Inmates in Orleans Parish Prison (daily)12-10-2011,12/10/2011,2011,Inmates in Orleans Parish Prison (daily),2903
Inmates in Orleans Parish Prison (daily)12-11-2011,12/11/2011,2011,Inmates in Orleans Parish Prison (daily),2910
Inmates in Orleans Parish Prison (daily)12-12-2011,12/12/2011,2011,Inmates in Orleans Parish Prison (daily),2948
Inmates in Orleans Parish Prison (daily)12-13-2011,12/13/2011,2011,Inmates in Orleans Parish Prison (daily),2945
Inmates in Orleans Parish Prison (daily)12-14-2011,12/14/2011,2011,Inmates in Orleans Parish Prison (daily),2919
Inmates in Orleans Parish Prison (daily)12-15-2011,12/15/2011,2011,Inmates in Orleans Parish Prison (daily),2907
Inmates in Orleans Parish Prison (daily)12-16-2011,12/16/2011,2011,Inmates in Orleans Parish Prison (daily),2892
Inmates in Orleans Parish Prison (daily)12-17-2011,12/17/2011,2011,Inmates in Orleans Parish Prison (daily),2871
Inmates in Orleans Parish Prison (daily)12-18-2011,12/18/2011,2011,Inmates in Orleans Parish Prison (daily),2879
Inmates in Orleans Parish Prison (daily)12-19-2011,12/19/2011,2011,Inmates in Orleans Parish Prison (daily),2927
Inmates in Orleans Parish Prison (daily)12-20-2011,12/20/2011,2011,Inmates in Orleans Parish Prison (daily),2895
Inmates in Orleans Parish Prison (daily)12-21-2011,12/21/2011,2011,Inmates in Orleans Parish Prison (daily),2842
Inmates in Orleans Parish Prison (daily)12-22-2011,12/22/2011,2011,Inmates in Orleans Parish Prison (daily),2808
Inmates in Orleans Parish Prison (daily)12-23-2011,12/23/2011,2011,Inmates in Orleans Parish Prison (daily),2786
Inmates in Orleans Parish Prison (daily)12-24-2011,12/24/2011,2011,Inmates in Orleans Parish Prison (daily),2775
Inmates in Orleans Parish Prison (daily)12-25-2011,12/25/2011,2011,Inmates in Orleans Parish Prison (daily),2771
Inmates in Orleans Parish Prison (daily)12-26-2011,12/26/2011,2011,Inmates in Orleans Parish Prison (daily),2795
Inmates in Orleans Parish Prison (daily)12-27-2011,12/27/2011,2011,Inmates in Orleans Parish Prison (daily),2844
Inmates in Orleans Parish Prison (daily)12-28-2011,12/28/2011,2011,Inmates in Orleans Parish Prison (daily),2823
Inmates in Orleans Parish Prison (daily)12-29-2011,12/29/2011,2011,Inmates in Orleans Parish Prison (daily),2815
Inmates in Orleans Parish Prison (daily)12-30-2011,12/30/2011,2011,Inmates in Orleans Parish Prison (daily),2807
Inmates in Orleans Parish Prison (daily)12-31-2011,12/31/2011,2011,Inmates in Orleans Parish Prison (daily),2815
Inmates in Orleans Parish Prison (daily)1-1-2012,01/01/2012,2012,Inmates in Orleans Parish Prison (daily),2841
Inmates in Orleans Parish Prison (daily)1-2-2012,01/02/2012,2012,Inmates in Orleans Parish Prison (daily),2857
Inmates in Orleans Parish Prison (daily)1-3-2012,01/03/2012,2012,Inmates in Orleans Parish Prison (daily),2904
Inmates in Orleans Parish Prison (daily)1-4-2012,01/04/2012,2012,Inmates in Orleans Parish Prison (daily),2843
Inmates in Orleans Parish Prison (daily)1-5-2012,01/05/2012,2012,Inmates in Orleans Parish Prison (daily),2804
Inmates in Orleans Parish Prison (daily)1-6-2012,01/06/2012,2012,Inmates in Orleans Parish Prison (daily),2820
Inmates in Orleans Parish Prison (daily)1-7-2012,01/07/2012,2012,Inmates in Orleans Parish Prison (daily),2782
Inmates in Orleans Parish Prison (daily)1-8-2012,01/08/2012,2012,Inmates in Orleans Parish Prison (daily),2823
Inmates in Orleans Parish Prison (daily)1-9-2012,01/09/2012,2012,Inmates in Orleans Parish Prison (daily),2862
Inmates in Orleans Parish Prison (daily)1-10-2012,01/10/2012,2012,Inmates in Orleans Parish Prison (daily),2877
Inmates in Orleans Parish Prison (daily)1-11-2012,01/11/2012,2012,Inmates in Orleans Parish Prison (daily),2841
Inmates in Orleans Parish Prison (daily)1-12-2012,01/12/2012,2012,Inmates in Orleans Parish Prison (daily),2848
Inmates in Orleans Parish Prison (daily)1-13-2012,01/13/2012,2012,Inmates in Orleans Parish Prison (daily),2844
Inmates in Orleans Parish Prison (daily)1-14-2012,01/14/2012,2012,Inmates in Orleans Parish Prison (daily),2823
Inmates in Orleans Parish Prison (daily)1-15-2012,01/15/2012,2012,Inmates in Orleans Parish Prison (daily),2820
Inmates in Orleans Parish Prison (daily)1-16-2012,01/16/2012,2012,Inmates in Orleans Parish Prison (daily),2862
Inmates in Orleans Parish Prison (daily)1-17-2012,01/17/2012,2012,Inmates in Orleans Parish Prison (daily),2911
Inmates in Orleans Parish Prison (daily)1-18-2012,01/18/2012,2012,Inmates in Orleans Parish Prison (daily),2894
Inmates in Orleans Parish Prison (daily)1-19-2012,01/19/2012,2012,Inmates in Orleans Parish Prison (daily),2893
Inmates in Orleans Parish Prison (daily)1-20-2012,01/20/2012,2012,Inmates in Orleans Parish Prison (daily),2918
Inmates in Orleans Parish Prison (daily)1-21-2012,01/21/2012,2012,Inmates in Orleans Parish Prison (daily),2943
Inmates in Orleans Parish Prison (daily)1-22-2012,01/22/2012,2012,Inmates in Orleans Parish Prison (daily),2938
Inmates in Orleans Parish Prison (daily)1-23-2012,01/23/2012,2012,Inmates in Orleans Parish Prison (daily),2988
Inmates in Orleans Parish Prison (daily)1-24-2012,01/24/2012,2012,Inmates in Orleans Parish Prison (daily),2979
Inmates in Orleans Parish Prison (daily)1-25-2012,01/25/2012,2012,Inmates in Orleans Parish Prison (daily),2977
Inmates in Orleans Parish Prison (daily)1-26-2012,01/26/2012,2012,Inmates in Orleans Parish Prison (daily),2973
Inmates in Orleans Parish Prison (daily)1-27-2012,01/27/2012,2012,Inmates in Orleans Parish Prison (daily),2971
Inmates in Orleans Parish Prison (daily)1-28-2012,01/28/2012,2012,Inmates in Orleans Parish Prison (daily),2958
Inmates in Orleans Parish Prison (daily)1-29-2012,01/29/2012,2012,Inmates in Orleans Parish Prison (daily),2943
Inmates in Orleans Parish Prison (daily)1-30-2012,01/30/2012,2012,Inmates in Orleans Parish Prison (daily),3005
Inmates in Orleans Parish Prison (daily)1-31-2012,01/31/2012,2012,Inmates in Orleans Parish Prison (daily),3016
Inmates in Orleans Parish Prison (daily)2-1-2012,02/01/2012,2012,Inmates in Orleans Parish Prison (daily),2962
Inmates in Orleans Parish Prison (daily)2-2-2012,02/02/2012,2012,Inmates in Orleans Parish Prison (daily),2988
Inmates in Orleans Parish Prison (daily)2-3-2012,02/03/2012,2012,Inmates in Orleans Parish Prison (daily),2977
Inmates in Orleans Parish Prison (daily)2-4-2012,02/04/2012,2012,Inmates in Orleans Parish Prison (daily),2956
Inmates in Orleans Parish Prison (daily)2-5-2012,02/05/2012,2012,Inmates in Orleans Parish Prison (daily),2949
Inmates in Orleans Parish Prison (daily)2-6-2012,02/06/2012,2012,Inmates in Orleans Parish Prison (daily),3000
